product,qty,uom,serial,Owner,# FPAQ,product,tare,genre,etat,date_classement,Proprio,DB
P34,1,,028562,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,028544,maple.P0015,15406,P34,34,P,O,41037,maple.P0015,FAUX
P34,1,,028512,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,028505,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,028479,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,028442,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,028439,maple.P0166,14492,P34,34,P,O,41437,maple.P0166,FAUX
P34,1,,028432,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,028431,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,028426,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,028424,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,028423,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,028382,maple.P0102,12713,P34,34,P,O,41032,maple.P0102,FAUX
P34,1,,028379,maple.P0121,15407,P34,34,P,O,41037,maple.P0121,FAUX
P34,1,,028360,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,028282,base.main_partner,12378,P34,34,P,O,41036,base.main_partner,FAUX
P34,1,,028229,maple.P0121,15407,P34,34,P,O,41037,maple.P0121,FAUX
P34,1,,028188,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,028181,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,028180,maple.P0074,74,P34,34,P,O,41398,maple.P0074,FAUX
P34,1,,028179,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P33,1,,028170,maple.P0180,12443,P33,33,P,O,41465,maple.P0180,FAUX
P34,1,,028131,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,028121,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,028011,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
G44,1,,028,maple.partner_lbmtreat_hq,12960,G44,44,G,B,41029,maple.partner_lbmtreat_hq,FAUX
P34,1,,027983,base.main_partner,10629,P34,34,P,O,41022,base.main_partner,FAUX
P34,1,,027964,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,027956,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027946,N/D,18062,P34,34,P,O,41054,N/D,FAUX
P34,1,,027935,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
A34,1,,027934,maple.partner_lbmtreat_hq,15404,A34,34,A,O,41059,maple.partner_lbmtreat_hq,FAUX
P34,1,,027931,maple.P0131,131,P34,34,P,O,41412,maple.P0131,FAUX
P34,1,,027929,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,027921,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,027916,base.main_partner,12382,P34,34,P,O,41054,base.main_partner,FAUX
P34,1,,027902,N/D,18062,P34,34,P,O,41023,N/D,FAUX
P34,1,,027900,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027882,base.main_partner,14605,P34,34,P,O,41046,base.main_partner,FAUX
P34,1,,027880,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,027869,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027866,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027859,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027848,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
P34,1,,027832,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
P34,1,,027808,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,027806,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,027802,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,027795,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027783,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027766,maple.P0074,74,P34,34,P,O,41398,maple.P0074,FAUX
P34,1,,027694,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,027692,maple.P0178,17643,P34,34,P,O,41435,maple.P0178,FAUX
P34,1,,027659,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,027643,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,027639,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027636,maple.P0178,17643,P34,34,P,O,41435,maple.P0178,FAUX
P34,1,,027625,maple.P0178,17643,P34,34,P,O,41435,maple.P0178,FAUX
P34,1,,027616,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,027611,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,027610,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,027533,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
P34,1,,027372,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027344,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027334,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027317,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027316,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027308,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027289,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,027273,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027222,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,027216,maple.P0102,12713,P34,34,P,O,41032,maple.P0102,FAUX
P34,1,,027208,maple.P0102,12713,P34,34,P,O,41404,maple.P0102,FAUX
P34,1,,027203,base.main_partner,12378,P34,34,P,O,41036,base.main_partner,FAUX
P34,1,,027127,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027103,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027102,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027097,maple.P0170,170,P34,34,P,O,41398,maple.P0170,FAUX
P34,1,,027072,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027063,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,027062,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,027054,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026976,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026958,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026949,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026908,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026907,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026860,maple.P0177,19235,P34,34,P,O,41421,maple.P0177,FAUX
P34,1,,026804,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,026802,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,026798,maple.P0139,14056,P34,34,P,O,41429,maple.P0139,FAUX
P34,1,,026795,maple.P0073,14687,P34,34,P,O,41404,maple.P0073,FAUX
P34,1,,026794,maple.P0139,14056,P34,34,P,O,41429,maple.P0139,FAUX
P34,1,,026788,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,026784,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,026783,maple.P0010,12962,P34,34,P,O,41396,maple.P0010,FAUX
P34,1,,026778,maple.P0010,12962,P34,34,P,O,41039,maple.P0010,FAUX
P34,1,,026776,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P33,1,,026771,maple.P0010,12962,P33,33,P,O,41396,maple.P0010,FAUX
P34,1,,026768,N/D,12139,P34,34,P,O,41435,N/D,FAUX
P34,1,,026767,maple.P0010,12962,P34,34,P,O,41039,maple.P0010,FAUX
P34,1,,026766,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,026765,maple.P0017,12385,P34,34,P,O,41429,maple.P0017,FAUX
P34,1,,026764,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,026760,N/D,12727,P34,34,P,O,41031,N/D,FAUX
P34,1,,026730,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,026707,maple.P0166,14492,P34,34,P,O,41437,maple.P0166,FAUX
P34,1,,026704,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,026702,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,026700,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,026697,maple.P0166,14492,P34,34,P,O,41404,maple.P0166,FAUX
P34,1,,026696,maple.P0166,14492,P34,34,P,O,41437,maple.P0166,FAUX
P34,1,,026693,maple.P0166,14492,P34,34,P,O,41437,maple.P0166,FAUX
P34,1,,026691,maple.P0139,14056,P34,34,P,O,41429,maple.P0139,FAUX
P34,1,,026689,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,026615,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026614,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,026609,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,026600,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,026594,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,026564,maple.P0131,131,P34,34,P,O,41003,maple.P0131,FAUX
P34,1,,026561,base.main_partner,12382,P34,34,P,O,41054,base.main_partner,FAUX
P34,1,,026541,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026523,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026513,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,026506,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,026505,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,026504,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026497,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,026472,maple.P0139,14056,P34,34,P,O,41429,maple.P0139,FAUX
P34,1,,026471,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,026470,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026458,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026411,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P33,1,,026410,maple.P0139,14056,P33,33,P,O,41038,maple.P0139,FAUX
P34,1,,026408,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,026407,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,026406,maple.P0139,14056,P34,34,P,O,41383,maple.P0139,FAUX
P34,1,,026404,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P33,1,,026403,maple.P0139,14056,P33,33,P,O,41038,maple.P0139,FAUX
P34,1,,026393,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026370,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026358,maple.P0177,19235,P34,34,P,O,41421,maple.P0177,FAUX
P34,1,,026343,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026317,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,026308,maple.P0114,15404,P34,34,P,O,41059,maple.P0114,FAUX
P34,1,,026307,maple.P0117,12729,P34,34,P,O,41032,maple.P0117,FAUX
P34,1,,026258,base.main_partner,12962,P34,34,P,O,41039,base.main_partner,FAUX
P34,1,,026238,maple.P0166,14492,P34,34,P,O,41369,maple.P0166,FAUX
P34,1,,026226,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,026222,base.main_partner,12382,P34,34,P,O,41054,base.main_partner,FAUX
A34,1,,026220,maple.partner_lbmtreat_hq,15404,A34,34,A,O,41059,maple.partner_lbmtreat_hq,FAUX
P34,1,,026174,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,026173,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,026170,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,026157,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,026154,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
P34,1,,026150,base.main_partner,14605,P34,34,P,O,41046,base.main_partner,FAUX
P34,1,,026149,maple.P0074,74,P34,34,P,O,41398,maple.P0074,FAUX
P34,1,,026147,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,026144,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,026143,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,026096,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P33,1,,026093,N/D,12727,P33,33,P,O,41394,N/D,FAUX
P34,1,,026072,maple.P0139,14056,P34,34,P,O,41429,maple.P0139,FAUX
A34,1,,026064,maple.partner_lbmtreat_hq,15404,A34,34,A,O,41059,maple.partner_lbmtreat_hq,FAUX
P34,1,,026063,base.main_partner,14605,P34,34,P,O,41046,base.main_partner,FAUX
P34,1,,026059,base.main_partner,14605,P34,34,P,O,41046,base.main_partner,FAUX
P34,1,,026026,N/D,19276,P34,34,P,O,41402,N/D,FAUX
G44,1,,026,maple.P0140,5360,G44,44,G,L,41009,maple.P0140,FAUX
P34,1,,025990,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025987,N/D,12727,P34,34,P,O,41394,N/D,FAUX
P34,1,,025986,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,025940,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025927,maple.P0139,14056,P34,34,P,O,41038,maple.P0139,FAUX
P34,1,,025916,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,025905,maple.P0102,12713,P34,34,P,O,41032,maple.P0102,FAUX
P34,1,,025904,N/D,12727,P34,34,P,O,41031,N/D,FAUX
P34,1,,025899,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,025879,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025877,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,025874,maple.P0010,12962,P34,34,P,O,41396,maple.P0010,FAUX
P34,1,,025871,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025870,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,025867,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025817,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,025815,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025812,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025795,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025775,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025768,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,025766,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025761,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,025747,N/D,12727,P34,34,P,O,41031,N/D,FAUX
P34,1,,025733,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,025728,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,025722,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,025719,maple.P0166,14492,P34,34,P,O,41369,maple.P0166,FAUX
P34,1,,025706,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
A34,1,,025690,maple.partner_lbmtreat_hq,15404,A34,34,A,O,41059,maple.partner_lbmtreat_hq,FAUX
S48,1,,02569,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,025686,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,025685,base.main_partner,10629,P34,34,P,O,41022,base.main_partner,FAUX
P34,1,,025656,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
P34,1,,025650,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
P34,1,,025649,base.main_partner,12382,P34,34,P,O,41051,base.main_partner,FAUX
P34,1,,025646,maple.partner_lbmtreat_hq,17483,P34,34,P,O,41043,maple.partner_lbmtreat_hq,FAUX
P34,1,,025645,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,025643,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
P34,1,,025642,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025637,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025635,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025633,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025630,maple.P0114,15404,P34,34,P,O,41059,maple.P0114,FAUX
S48,1,,02563,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P33,1,,025607,maple.P0010,12962,P33,33,P,O,41396,maple.P0010,FAUX
P34,1,,025605,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025604,N/D,19276,P34,34,P,O,41382,N/D,FAUX
P34,1,,025603,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,025598,maple.P0017,12385,P34,34,P,O,41429,maple.P0017,FAUX
P34,1,,025595,maple.P0139,14056,P34,34,P,O,41362,maple.P0139,FAUX
P34,1,,025561,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,025543,maple.P0102,12713,P34,34,P,O,41404,maple.P0102,FAUX
P34,1,,025540,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025537,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025506,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,025496,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025449,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,025417,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,025405,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,025371,maple.P0170,170,P34,34,P,O,41372,maple.P0170,FAUX
P34,1,,025309,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,025290,N/D,12727,P34,34,P,O,41417,N/D,FAUX
P34,1,,025212,maple.P0170,170,P34,34,P,O,41398,maple.P0170,FAUX
P34,1,,025197,maple.P0102,12713,P34,34,P,O,41404,maple.P0102,FAUX
P34,1,,025159,maple.P0166,14492,P34,34,P,O,41437,maple.P0166,FAUX
P34,1,,025137,maple.P0063,16048,P34,34,P,O,41032,maple.P0063,FAUX
S48,1,,02511,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
G41,1,,0251,maple.P0151,151,G41,41,G,O,41398,maple.P0151,FAUX
P34,1,,025098,maple.P0170,170,P34,34,P,O,41398,maple.P0170,FAUX
P34,1,,025095,maple.P0134,134,P34,34,P,O,41426,maple.P0134,FAUX
P34,1,,025092,maple.P0170,170,P34,34,P,O,41372,maple.P0170,FAUX
S48,1,,02506,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
G44,1,,025,maple.P0140,5360,G44,44,G,L,41009,maple.P0140,FAUX
P34,1,,024992,base.main_partner,12382,P34,34,P,O,41005,base.main_partner,FAUX
S48,1,,02498,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024968,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,024961,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,024954,base.main_partner,12378,P34,34,P,O,41036,base.main_partner,FAUX
P34,1,,024925,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
S48,1,,02489,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02487,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024858,maple.P0114,15404,P34,34,P,O,41059,maple.P0114,FAUX
P34,1,,024835,maple.P0179,14646,P34,34,P,O,41432,maple.P0179,FAUX
S48,1,,02483,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024829,maple.P0114,15404,P34,34,P,O,41059,maple.P0114,FAUX
S48,1,,02474,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02473,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02468,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02467,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02464,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024603,N/D,19276,P34,34,P,O,41402,N/D,FAUX
S48,1,,02447,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02442,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024408,maple.P0056,18425,P34,34,P,O,41402,maple.P0056,FAUX
P34,1,,024366,N/D,19276,P34,34,P,O,41402,N/D,FAUX
P34,1,,024243,maple.P0102,12713,P34,34,P,O,41032,maple.P0102,FAUX
S48,1,,02416,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,024134,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,024130,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,024055,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,024017,maple.partner_lbmtreat_hq,12713,P34,34,P,O,41032,maple.partner_lbmtreat_hq,FAUX
P34,1,,024005,N/D,19276,P34,34,P,O,41402,N/D,FAUX
G44,1,,024,maple.P0140,5360,G44,44,G,L,41009,maple.P0140,FAUX
P34,1,,023963,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023921,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023916,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023875,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023851,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023850,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023848,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023842,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023834,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,023833,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023829,maple.P0179,14646,P34,34,P,O,41432,maple.P0179,FAUX
P34,1,,023780,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023775,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,023769,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023761,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
S48,1,,02376,maple.P0005,17247,S48,48,S,O,41423,maple.P0005,FAUX
P34,1,,023728,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,023710,maple.P0040,12955,P34,34,P,O,41394,maple.P0040,FAUX
P34,1,,023694,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023690,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
S48,1,,02366,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02365,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,023583,maple.P0131,131,P34,34,P,O,41412,maple.P0131,FAUX
P34,1,,023571,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023546,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023532,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023497,base.main_partner,12962,P34,34,P,O,41039,base.main_partner,FAUX
P34,1,,023491,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
P34,1,,023479,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,023455,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023451,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023414,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023403,maple.P0180,12443,P34,34,P,O,41464,maple.P0180,FAUX
P34,1,,023396,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023372,maple.P0180,12443,P34,34,P,O,41465,maple.P0180,FAUX
P34,1,,023324,N/D,13964,P34,34,P,O,41409,N/D,FAUX
P34,1,,023320,N/D,13964,P34,34,P,O,41031,N/D,FAUX
P34,1,,023312,maple.P0163,17231,P34,34,P,O,41421,maple.P0163,FAUX
S48,1,,02330,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
S48,1,,02325,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,023249,maple.P0180,12443,P34,34,P,O,41463,maple.P0180,FAUX
P34,1,,023232,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
P34,1,,023230,maple.P0073,14687,P34,34,P,O,41404,maple.P0073,FAUX
S48,1,,02323,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,023228,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
P34,1,,023223,maple.P0073,14687,P34,34,P,O,41043,maple.P0073,FAUX
S48,1,,02322,maple.P0158,1128,S48,48,S,L,41437,maple.P0158,FAUX
P34,1,,023217,maple.P0073,14687,P34,34,P,O,41404,maple.P0073,FAUX
